City,County,Name,Phone,Street1,full_address,latitude,longitude
Pine Bluff,Jefferson,Tyson-Pine Bluff Plant,855-855-8644,5505 Jefferson Prkwy,"5505 Jefferson Prkwy, Pine Bluff, Jefferson, AR",34.263694,-92.075288
North Little Rock,Pulaski,Tyson-North Little Rock Plant,855-855-8644,3800 Progress St,"3800 Progress St, North Little Rock, Pulaski, AR",34.75740535550256,-92.22102490281834
Nashville,Howard,Tyson-Nashville,855-855-8644,100 E Cassady St,"100 E Cassady St, Nashville, Howard, AR",33.928152,-93.847015
Hope,Hempstead,Tyson-Hope Plant,855-855-8644,275 Hempstead 278,"275 Hempstead 278, Hope, Hempstead, AR",33.67813383673469,-93.62366893877552
Green Forrest,Crawford,Tyson-Green Forest Plant,855-855-8644,601 Tyson Drive,"601 Tyson Drive, Green Forrest, Crawford, AR",35.220813,-90.32213
Grannis,Polk,Tyson- Grannis Plant,855-855-8644,8564 Hwy 71 S,"8564 Hwy 71 S, Grannis, Polk, AR",34.240634,-94.335145
Fort Smith,Sebastian,Tyson-Fort Smith Plant,855-855-8644,1610 Midland Blvd,"1610 Midland Blvd, Fort Smith, Sebastian, AR",35.41643764709866,-94.3846737050516
Fayetteville,Washington,Tyson-Fayetteville Complex,855-855-8644,2615 S School Ave,"2615 S School Ave, Fayetteville, Washington, AR",36.0357758,-94.171446
Dardanelle,Yell,Tyson- Dardanelle Plant,855-855-8644,1291 State HWY 7 N,"1291 State HWY 7 N, Dardanelle, Yell, AR",35.216758,-93.162278
Texarkana,Miller,Tyson-Texarkana Truck Stop,855-855-8644,5465 Miller County 64,"5465 Miller County 64, Texarkana, Miller, AR",33.531968,-93.805052
Waldron,Scott,Tyson Waldron Plant,855-855-8644,442 Plant Street,"442 Plant Street, Waldron, Scott, AR",34.904179,-94.1022
Springdale,Washington,Tyson-Corporate,855-855-8644,2200 W Don Tyson Pkwy,"2200 W Don Tyson Pkwy, Springdale, Washington, AR",36.154428800000005,-94.15423278982674
Siloam Springs,Benton,Tyson-Cobb Vantress Corporate,855-855-8644,4703 US HWY 412 E,"4703 US HWY 412 E, Siloam Springs, Benton, AR",34.572482,-92.552244
Clarksville,Craighead,Tyson-Clarksville Plant,855-855-8644,301 E Cherry Street,"301 E Cherry Street, Clarksville, Craighead, AR",35.47301,-93.457501
Rogers,Benton,Tyson-Chick-N-Quick Plant,855-855-8644,400 W Orlich St,"400 W Orlich St, Rogers, Benton, AR",35.839492,-90.363548
Berryville,Carroll,Tyson-Berryville Plant,855-855-8644,110 W Freeman Ave,"110 W Freeman Ave, Berryville, Carroll, AR",36.3706852,-93.57112555
Springdale,Washington,Tyson- Berry Street Plant,855-855-8644,600 Berry Street,"600 Berry Street, Springdale, Washington, AR",36.19040985,-94.1255594569468
Pineville,Izard,Tyson- Bear Hollow Farms,855-855-8644,340 Cobb LN,"340 Cobb LN, Pineville, Izard, AR",33.963239,-92.027829
Arkadelphia,Clark,Twin Rivers Health and Rehab,870-246-6337,3021 Twin Rivers Drive,"3021 Twin Rivers Drive, Arkadelphia, Clark, AR",34.12505230090358,-93.08580543568104
Helena,Phillips,M-C Drug Store,870-338-3414,533 Porter Street,"533 Porter Street, Helena, Phillips, AR",34.52815677659574,-90.58956205319149
Little Rock,Pulaski,Autumn Road Family Practice,501-227-6363,904 Autumn Road,"904 Autumn Road, Little Rock, Pulaski, AR",34.74692404081633,-92.40269709183674
Sheridan,Grant,"The Winston Clinic, PA",870-942-3000,506 Little Creek Cutoff,"506 Little Creek Cutoff, Sheridan, Grant, AR",33.83057,-91.304029
Fayetteville,Washington,Mercy GoHealth Fayetteville,479-439-8120,3391 N. College Ave,"3391 N. College Ave, Fayetteville, Washington, AR",36.112943900000005,-94.146428243001
Springdale,Washington,Mercy GoHealth Springdale,479-318-0161,4962 Elm Springs Road,"4962 Elm Springs Road, Springdale, Washington, AR",36.19350242980343,-94.1856908095119
Rogers,Benton,Mercy GoHealth Rogers,479-616-1485,2012 S. Promenade Blvd.,"2012 S. Promenade Blvd., Rogers, Benton, AR",36.332958968313015,-94.17511983142762
Lewisville,Lafayette,Lafayette County Family Practice,870-921-3950,226 Spruce St,"226 Spruce St, Lewisville, Lafayette, AR",33.35769065723057,-93.57756228078804
FAYETTEVILLE,Washington,KARAS HEALTH CARE,479-435-5651,114 HARRISON AVE,"114 HARRISON AVE, FAYETTEVILLE, Washington, AR",33.424382,-94.033112
FAYETTEVILLE,Washington,KARAS HEALTH CARE,479-435-5651,767 W NORTH STREET,"767 W NORTH STREET, FAYETTEVILLE, Washington, AR",36.07713185,-94.1705482
Stuttgart,Arkansas,Stuttgart Dialysis,870-673-8823,805 Madison Street,"805 Madison Street, Stuttgart, Arkansas, AR",34.51675295241654,-91.56056106492996
Damascus,Faulkner,Damascus Drug Inc,501-335-7041,5 AR Highway 124 W,"5 AR Highway 124 W, Damascus, Faulkner, AR",35.758773,-90.346687
Van Buren,Crawford,BH URGENT CARE ALMA,479-709-7020,2521 Alma Hwy,"2521 Alma Hwy, Van Buren, Crawford, AR",35.43960788888889,-94.33172933333331
Van Buren,Crawford,BH FAMILY CLINIC VAN BUREN STE A,479-747-3399,209 W. Pointer Trail,"209 W. Pointer Trail, Van Buren, Crawford, AR",35.4591583704823,-94.36388164559446
Fort Smith,Sebastian,BH FAMILY CLINIC KELLEY,479-573-7990,4700 Kelley Hwy,"4700 Kelley Hwy, Fort Smith, Sebastian, AR",35.40364,-94.379042
Fort Smith,Sebastian,BH FAMILY CLINIC ELLSWORTH STE A,479-709-7440,5428 Ellsworth Rd,"5428 Ellsworth Rd, Fort Smith, Sebastian, AR",35.36602631662122,-94.3718911469941
Fort Smith,Sebastian,BH FAMILY CLINIC DODSON STE 195,479-573-7910,1500 Dodson,"1500 Dodson, Fort Smith, Sebastian, AR",35.3715015,-94.417468
Fort Smith,Sebastian,BH ADULT MEDICINE SPECIALISTS FORT SMITH,479-709-7260,1120 Lexington,"1120 Lexington, Fort Smith, Sebastian, AR",35.37316183673469,-94.41793728571427
Fort Smith,Sebastian,Baptist Health Family Clinic - Chaffee Crossing,479-709-7150,11300 Roberts Blvd.,"11300 Roberts Blvd., Fort Smith, Sebastian, AR",35.30408345,-94.3020296
Fort Smith,Sebastian,Baptist Health Family Clinic Southpointe,479-709-7120,3808 South Gary,"3808 South Gary, Fort Smith, Sebastian, AR",35.34859,-94.390803
Fort Smith,Sebastian,Baptist Health Family Clinic- Massard,479-709-7250,4100 Massard Rd.,"4100 Massard Rd., Fort Smith, Sebastian, AR",35.34225383027811,-94.34073820703564
Greenwood,Sebastian,Baptist Health Family Clinic Greenwood,479-996-5585,1480 West Center St.,"1480 West Center St., Greenwood, Sebastian, AR",35.221903100872744,-94.2797655501912
Van Buren,Arkansas,Baptist Health Family Clinic and Urgent Care- Gothic Ridge,479-747-1100,14 Gothic Ridge Road,"14 Gothic Ridge Road, Van Buren, Arkansas, AR",35.47778720145102,-94.3566319751944
Fort Smith,Sebastian,Baptist Health Family and Occupational Clinic South,479-709-7465,8600 South 36th Terrace,"8600 South 36th Terrace, Fort Smith, Sebastian, AR",35.30259363021792,-94.39557688372132
Fort Smith,Sebastian,Baptist Health Family Clinic Dodson,479-573-7840,1500 Dodson,"1500 Dodson, Fort Smith, Sebastian, AR",35.3715015,-94.417468
Helena,Phillips,RCG Mississippi/dba /Fresenius Kidney Care Helena,870-338-7800,108 D'Anna Place,"108 D'Anna Place, Helena, Phillips, AR",34.54185,-90.61364
WARREN,Bradley,THE MEDICINE CABINET,870-466-5000,319 S MAIN ST,"319 S MAIN ST, WARREN, Bradley, AR",33.61066,-92.064219
North Little Rock,Pulaski,"Govinda Lohani, MD, PA",501-580-7952,4020 Richards Rd,"4020 Richards Rd, North Little Rock, Pulaski, AR",34.79116629327382,-92.21313113358276
El Dorado,Union,"CSS Healthcare, LLC",870-639-3910,525 West Faulkner Street,"525 West Faulkner Street, El Dorado, Union, AR",33.214653392529364,-92.66919938372918
Little Rock,Pulaski,CHI Primary Care Midtowne Clinic,501-552-7900,1100 North University,"1100 North University, Little Rock, Pulaski, AR",34.761784,-92.341352
Arkadelphia,Clark,CHI St Vincent Primary Care - Arkadelphia,870-245-2240,3004 Pine St,"3004 Pine St, Arkadelphia, Clark, AR",34.118855084363936,-93.08924883092374
Mt Ida,Montgomery,CHI St Vincent Primary Care - Mt Ida,870-867-2175,320 Luzerne,"320 Luzerne, Mt Ida, Montgomery, AR",34.55319867902637,-93.6388030520428
Hot Springs,Garland,CHI St Vincent Primary Care - Internal Medicine South,501-623-2781,1662 Higdon Ferry Rd,"1662 Higdon Ferry Rd, Hot Springs, Garland, AR",34.462598816987764,-93.0745804162526
Murfreesboro,Pike,CHI St Vincent Primary Care - Murfreesboro,870-285-3118,319 East 13th Street,"319 East 13th Street, Murfreesboro, Pike, AR",34.0709171,-93.6863272
Hot Springs,Garland,CHI St Vincent Primary Care - 70W,501-767-6200,1707 Airport Rd,"1707 Airport Rd, Hot Springs, Garland, AR",34.46414295181743,-93.14516243102145
Glenwood,Pike,CHI St Vincent Primary Care - Glenwood,870-356-4821,234 Broadway,"234 Broadway, Glenwood, Pike, AR",34.327314,-93.550132
Hot Springs,Garland,CHI St Vincent Primary Care - 270W,501-767-9111,2825 Albert Pike,"2825 Albert Pike, Hot Springs, Garland, AR",34.498814,-93.122794
Hot Springs,Garland,CHI St Vincent Primary Care - Hot Springs Village DeSoto,501-915-0936,903 DeSoto,"903 DeSoto, Hot Springs, Garland, AR",34.670050838662014,-92.96350066215663
Hot Springs,Garland,CHI St Vincent Pediatrics - McAuley,501-321-2546,225 McAuley Court,"225 McAuley Court, Hot Springs, Garland, AR",34.46668907977689,-93.0739083527326
Hot Springs,Garland,CHI St Vincent Primary Care - Hot Springs Main,501-622-6500,One Mercy Lane,"One Mercy Lane, Hot Springs, Garland, AR",34.46795945682054,-93.06898697447296
Malvern,Hot Spring,CHI St Vincent Primary Care - Malvern,501-332-8612,1424 Tanner St,"1424 Tanner St, Malvern, Hot Spring, AR",34.38538355028633,-92.8336350769091
Little Rock,Pulaski,CHI St Vincent Community Care - East,501-552-4710,2500 East 6th Street,"2500 East 6th Street, Little Rock, Pulaski, AR",34.7416888341407,-92.24177546005366
Sherwood,Pulaski,CHI St Vincent Primary Care - Sherwood,501-552-7262,7709 Hwy 107,"7709 Hwy 107, Sherwood, Pulaski, AR",34.82542,-92.23189
Jacksonville,Pulaski,CHI St Vincent Primary Care - Jacksonville,501-985-2537,1401 Braden St,"1401 Braden St, Jacksonville, Pulaski, AR",34.872296,-92.124663
Little Rock,Pulaski,CHI St Vincent - Business Health & Convenient Care,501-552-8860,6800 Lindsey Rd,"6800 Lindsey Rd, Little Rock, Pulaski, AR",34.71285915,-92.20199923541378
Little Rock,Pulaski,CHI St Vincent - Little Rock Diagnostic Clinic,501-552-0500,10001 Lile Drive,"10001 Lile Drive, Little Rock, Pulaski, AR",34.74682379256894,-92.3862655511754
Little Rock,Pulaski,CHI St Vincent Primary & Convenient Care - University,501-562-4838,4202 South University Ave.,"4202 South University Ave., Little Rock, Pulaski, AR",34.71472117621327,-92.3429432034456
Little Rock,Pulaski,CHI St Vincent Family Clinic Chenal,501-552-8150,16221 St. Vincent Way,"16221 St. Vincent Way, Little Rock, Pulaski, AR",34.76438561575521,-92.45875977848776
Springdale,Washington,Advanced Primary Care and Obstetrics,479-966-7331,5320 W Sunset Ave,"5320 W Sunset Ave, Springdale, Washington, AR",36.1768321,-94.1901225
Bryant,Saline,Clearstone Medical Center,501-333-6654,3525 Hwy 5 North Suite 200,"3525 Hwy 5 North Suite 200, Bryant, Saline, AR",34.616137,-92.516545
Conway,Faulkner,Providence Family Medicine,501-499-1086,605 Salem Rd,"605 Salem Rd, Conway, Faulkner, AR",35.08598243322085,-92.471728494512
Conway,Faulkner,"TLC Pediatrics, PLLC",501-327-2444,955 Carolyn Lane,"955 Carolyn Lane, Conway, Faulkner, AR",35.0671103,-92.4628850335544
Little Rock,Pulaski,"Labcorp Employer Services, Inc.",888-833-1006,500 S UNIVERSITY AVE,"500 S UNIVERSITY AVE, Little Rock, Pulaski, AR",34.74758995,-92.3428249618138
Lonoke,Lonoke,CHI St Vincent Primary Care - Lonoke,501-676-0858,130 J.F. Blvd,"130 J.F. Blvd, Lonoke, Lonoke, AR",34.807982853200684,-91.88715506921612
Scott,Pulaski,CHI St Vincent Primary Care - Scott,501-552-7999,15111 Hwy 165,"15111 Hwy 165, Scott, Pulaski, AR",34.69741866612836,-92.09692653293205
Springdale,Washington,Marathon Health-Springdale,479-717-1020,3880 Willowood Ave,"3880 Willowood Ave, Springdale, Washington, AR",36.1948016,-94.17291806435767
Batesville,Independence,Future Fuel Chemical Company,870-698-5310,2800 Gap Rd,"2800 Gap Rd, Batesville, Independence, AR",35.725756089605454,-91.51833720068169
Springdale,Washington,Minimal Access Surgery Clinic,479-927-3100,5230 Willow Creek Drive,"5230 Willow Creek Drive, Springdale, Washington, AR",36.13849335,-94.18673694493134
Morrilton,Conway,CHI St Vincent Primary Care - Morrilton,501-354-4637,1711 E Harding St,"1711 E Harding St, Morrilton, Conway, AR",35.170077725,-92.721217225
Jacksonville,Pulaski,CHI St Vincent Primary Care - Jacksonville Main St,501-982-2108,1110 W Main Street,"1110 W Main Street, Jacksonville, Pulaski, AR",34.86604135056894,-92.1641854664752
Conway,Faulkner,UCA Student Health Center,501-450-3136,201 Donaghey Ave,"201 Donaghey Ave, Conway, Faulkner, AR",35.07764105,-92.45799264108024
Beebe,White,Health-Way Save-On Drugs,501-882-6471,1903 W Dewitt Henry Dr,"1903 W Dewitt Henry Dr, Beebe, White, AR",35.07093742537063,-91.9057331922218
Arkadelphia,Clark,Ouachita Baptist University,870-245-5244,410 Ouachita Street,"410 Ouachita Street, Arkadelphia, Clark, AR",34.1307617,-93.05250677656252
CONWAY,Faulkner,CONWAY HEMATOLOGY ONCOLOGY,501-327-2995,350 SALEM RD,"350 SALEM RD, CONWAY, Faulkner, AR",35.08327033333872,-92.47162773118262
Greers Ferry,Cleburne,Cornerstone Pharmacy Greers Ferry,501-825-6265,8470 Edgemont Road,"8470 Edgemont Road, Greers Ferry, Cleburne, AR",35.57030834618259,-92.17680547505051
Magnolia,Arkansas,Premier Urgent Care,870-234-7435,50 Hwy 79 N,"50 Hwy 79 N, Magnolia, Arkansas, AR",33.30495,-93.20389
Bradford,White,Winningham Pharmacy,501-344-2763,232 W Main Street,"232 W Main Street, Bradford, White, AR",35.42316799597194,-91.45525022137689
Little Rock,Pulaski,Arkansas Internal Medicine Clinic PA,501-537-4590,1401 Kanis Park Drive,"1401 Kanis Park Drive, Little Rock, Pulaski, AR",34.739515271349994,-92.3760697540661
Stuttgart,Arkansas,Lennox Wellness Center,870-727-6033,512 West Lennox Road,"512 West Lennox Road, Stuttgart, Arkansas, AR",34.46470926033776,-91.554688652704
Forrest City,St. Francis,Boar's Head Family Health & Wellness Center,870-581-4318,2530 West Broadway Ave,"2530 West Broadway Ave, Forrest City, St. Francis, AR",34.99592222562154,-90.81177485009142
Springdale,Washington,Springdale Dialysis Center,479-463-7000,2158 Butterfield Coach Rd,"2158 Butterfield Coach Rd, Springdale, Washington, AR",36.1649331,-94.09525230450232
Bentonville,Benton,Hidden Springs Dialysis,479-463-7000,3000 NW A Street,"3000 NW A Street, Bentonville, Benton, AR",36.4085588,-94.2159146
Siloam Springs,Benton,Dialysis Centers of Siloam Springs,479-463-7000,2125 E Main Street,"2125 E Main Street, Siloam Springs, Benton, AR",36.18175185,-94.5188791696202
Bentonville,Benton,Benton County Dialysis,479-463-7000,801 SE Plaza Ave,"801 SE Plaza Ave, Bentonville, Benton, AR",36.33443225,-94.20109345053604
Fayetteville,Washington,North Hills Dialysis Center,479-463-7000,107 E Monte Painter,"107 E Monte Painter, Fayetteville, Washington, AR",36.109467,-94.1559015578772
El Dorado,Union,Clean Harbors,870-863-7173,309 American Road,"309 American Road, El Dorado, Union, AR",33.2086709823863,-92.6308539530946
Little Rock,Pulaski,"Enhanced Healthcare,LLC",501-420-2466,10201 West Markham,"10201 West Markham, Little Rock, Pulaski, AR",34.75365026520275,-92.3872939841794
Little Rock,Pulaski,Office Park Family Practice,501-225-9222,7 Office Park Dr.,"7 Office Park Dr., Little Rock, Pulaski, AR",34.74652694175609,-92.3969188260395
Fort Smith,Sebastian,TruCare Fort Smith,479-922-2253,7206 Highway 271 S,"7206 Highway 271 S, Fort Smith, Sebastian, AR",35.315828,-94.423768
Little Rock,Pulaski,"Home Health Care Agency of Arkansas, LLC",501-553-1953,1200 John Barrow,"1200 John Barrow, Little Rock, Pulaski, AR",34.741730000000004,-92.3726935671886
Little Rock,Pulaski,Stephens Elementary,501-447-6400,3700 W. 18th St.,"3700 W. 18th St., Little Rock, Pulaski, AR",34.73493472972973,-92.31456054054054
Marion,Crittenden,Community Family Medical,870-559-2480,1139 Hwy 77,"1139 Hwy 77, Marion, Crittenden, AR",35.18349477940328,-90.18455811232988
Little Rock,Pulaski,Nayles Medical Clinic,501-371-0055,1400 Main Street,"1400 Main Street, Little Rock, Pulaski, AR",34.735239,-92.272951
Camden,Ouachita,"Wellness Clinic and Healthcare Consulting, PLLC",870-204-7249,426 Hospital Drive,"426 Hospital Drive, Camden, Ouachita, AR",33.576237245548924,-92.83435388811088
Pine Bluff,Jefferson,US Renal Care Pine Bluff,870-534-7400,2800 W. 28th Street,"2800 W. 28th Street, Pine Bluff, Jefferson, AR",33.624162,-92.106113
North Little Rock,Pulaski,PharMerica,501-753-1529,3809 McCain Park Dr,"3809 McCain Park Dr, North Little Rock, Pulaski, AR",34.79491451949627,-92.22389052698438
Arkadelphia,Clark,Heartland Pharmacy Arkadelphia,870-464-9560,2503 Pine St,"2503 Pine St, Arkadelphia, Clark, AR",34.123042,-93.07951
Little Rock,Pulaski,CVS Pharmacy #17611,501-801-3413,420 S University Ave,"420 S University Ave, Little Rock, Pulaski, AR",34.7492151,-92.34461992264316
Little Rock,Pulaski,Little Rock Walk in Clinic,501-291-2322,802 N University,"802 N University, Little Rock, Pulaski, AR",34.758521,-92.341305
Jonesboro,Craighead,Bruised Reed,870-897-1541,217 E Cherry Ave,"217 E Cherry Ave, Jonesboro, Craighead, AR",35.832737333333334,-90.7039285959596
PINE BLUFF,Jefferson,FIRST US CLINIC PA,870-535-4141,1801 W 40TH AVE,"1801 W 40TH AVE, PINE BLUFF, Jefferson, AR",34.1892,-92.020132
Mena,Polk,"Ouachita Family Practice, LLC",479-394-5068-e,1210 Deqeen St.,"1210 Deqeen St., Mena, Polk, AR",34.579028,-94.233294
Fort Smith,Sebastian,Pharmacy Specialties Group,479-648-0000,12110 Hwy 71 S,"12110 Hwy 71 S, Fort Smith, Sebastian, AR",35.2693,-94.37012
Camden,Ouachita,Ouachita Valley Family Clinic,870-836-8101,353 Cash Rd,"353 Cash Rd, Camden, Ouachita, AR",33.5817253,-92.8507428
WEST MEMPHIS,Crittenden,CUFFIE HEALTHCARE ON WHEELS,870-394-4600,403 INGRAM BOULEVARD,"403 INGRAM BOULEVARD, WEST MEMPHIS, Crittenden, AR",35.150372717411535,-90.15819557908068
Jonesboro,Craighead,Tiger Safety LLC,870-268-4841,1 Nestle Way,"1 Nestle Way, Jonesboro, Craighead, AR",35.81916,-90.57968
Little Rock,Pulaski,Baptist Health Community Outreach,501-202-1540,10117 Kanis Road,"10117 Kanis Road, Little Rock, Pulaski, AR",34.741595674700314,-92.3568796608397
Little Rock,Pulaski,University of Arkansas at Little Rock Health Services,501-916-3188,2801 South University Avenue,"2801 South University Avenue, Little Rock, Pulaski, AR",34.7210884,-92.33951162121744
Forrest City,St. Francis,East Arkansas Community College,870-633-4480,1700 Newcastle Road,"1700 Newcastle Road, Forrest City, St. Francis, AR",35.0417579,-90.7673336
Malvern,Arkansas,Miller's Drug Store,501-332-2351,231 S. Main St.,"231 S. Main St., Malvern, Arkansas, AR",34.363768458644074,-92.81341185114198
Little Rock,Pulaski,Waters of Cumberland,501-374-7565,1516 Cumberland Street,"1516 Cumberland Street, Little Rock, Pulaski, AR",34.73381297959184,-92.27078151020407
Greenbrier,Faulkner,Greenbrier Nursing & Rehab Center,501-679-0860,16 Wilson Farm Rd.,"16 Wilson Farm Rd., Greenbrier, Faulkner, AR",35.222366,-92.383972
Pocahontas,Randolph,City Pharmacy-  Pocahontas,870-892-5517,606 S Park St,"606 S Park St, Pocahontas, Randolph, AR",36.25924120408163,-90.98385940816328
Rogers,Benton,"Harvey Pediatrics, PLLC",479-254-1100,900 S 52nd Street,"900 S 52nd Street, Rogers, Benton, AR",36.32762952902056,-94.18692782997152
pine bluff,Jefferson,"flowers pharmacy,llc",870-534-8366,1401 state street,"1401 state street, pine bluff, Jefferson, AR",33.957174,-91.840125
Conway,Arkansas,Salem Place Nursing and Rehab,501-327-4421,2401 Christina Lane,"2401 Christina Lane, Conway, Arkansas, AR",35.06740675,-92.46074767782224
Marion,Crittenden,The Local Pharm,870-739-5310,924 State Highway 77,"924 State Highway 77, Marion, Crittenden, AR",35.18005,-90.184001
Mountain Home,Baxter,Lincoln Paden Medical Group,870-425-3030,405 Buttercup Drive,"405 Buttercup Drive, Mountain Home, Baxter, AR",36.3412244,-92.3917818
Mount Holly,Union,"I Can Nursing, LLC",870-315-5921,267 Union Rd 81,"267 Union Rd 81, Mount Holly, Union, AR",33.319144,-92.927781
Rogers,Benton,"NWA MD Consulting, PLLC",479-845-7000,199 N 34th Street,"199 N 34th Street, Rogers, Benton, AR",36.3357828,-94.1661525
Newport,Jackson,The Blossoms at Newport Rehab & Nursing Center,870-523-6539,326 Lindley Lane,"326 Lindley Lane, Newport, Jackson, AR",34.24303,-92.033264
Greenbrier,Faulkner,Family First Primary Care,501-679-3998,25 Business Park Dr,"25 Business Park Dr, Greenbrier, Faulkner, AR",35.22416737545961,-92.3870821190251
WARREN,Bradley,SE ARKANSAS HUMAN DEVELOPMENT CENTER,870-226-6774,#1 CENTER CIRCLE,"#1 CENTER CIRCLE, WARREN, Bradley, AR",33.614846,-92.043961
pottsville,Pope,pottsville pharmacy,479-498-4130,7146 river rd,"7146 river rd, pottsville, Pope, AR",35.24937501697881,-93.04897204220173
HOT SPRINGS,Garland,HOMETOWN PHARMACY INC,501-760-5667,2228 ALBERT PIKE,"2228 ALBERT PIKE, HOT SPRINGS, Garland, AR",34.493352,-93.103207
Little Rock,Pulaski,Natural State Genomics,501-753-0100,10915 North Rodney Parham Rd.,"10915 North Rodney Parham Rd., Little Rock, Pulaski, AR",34.76919435,-92.3947044234096
HOT SPRINGS,Garland,LAKESIDE PHARMACY INC.,501-262-5400,998 SHADY GROVE RD,"998 SHADY GROVE RD, HOT SPRINGS, Garland, AR",34.462251,-93.025653
North Little Rock,Saline,Buchanan's Performance Academy,501-349-2435,4810 W. Commerical Dr,"4810 W. Commerical Dr, North Little Rock, Saline, AR",34.797089,-92.220009
Bentonville,Benton,"Impact Health Biometric Testing, Inc.",305-219-3067,1202 NE McClain Road,"1202 NE McClain Road, Bentonville, Benton, AR",36.3851031,-94.1719297
Springdale,Washington,Best Start Pediatrics,479-575-9359,5203 Willow Creek,"5203 Willow Creek, Springdale, Washington, AR",36.138764,-94.185739
Rogers,Benton,Rapid Results Diagnostics - Rogers,479-367-6506,1051 W Pleasant Grove Rd,"1051 W Pleasant Grove Rd, Rogers, Benton, AR",36.2841186,-94.1332122
Bentonville,Benton,Rapid Results Bentonville,479-553-7223,400 N Walton Blvd,"400 N Walton Blvd, Bentonville, Benton, AR",36.3771739,-94.2208175
Hensley,Saline,Primary Care 360 Hensley,501-486-4045,20602 Arch St,"20602 Arch St, Hensley, Saline, AR",34.562072,-92.336169
Salem,Fulton,"Alan Winberry, DDS",870-895-3609,730 HWY 62 West,"730 HWY 62 West, Salem, Fulton, AR",33.822554,-93.89556
White Hall,Jefferson,Primary Care 360 White Hall,501-397-2604,103 Frankie Lane,"103 Frankie Lane, White Hall, Jefferson, AR",34.277996840000746,-92.09143940013205
Hot Springs,Garland,"Lakeside Walk In Clinic, PLLC",501-781-3612,2230 Malvern Avenue,"2230 Malvern Avenue, Hot Springs, Garland, AR",34.47503235800133,-93.02443000570808
El Dorado,Union,"Dr Ray, Pediatrics",870-862-8221,403 W Oak,"403 W Oak, El Dorado, Union, AR",36.373857,-91.827106
Pearcy,Garland,Mission Filled Drug Company,501-521-1500,250 Adam Brown Road,"250 Adam Brown Road, Pearcy, Garland, AR",34.443824,-93.208542
Bryant,Saline,Baptist Health Family Clinic - Bryant,501-847-0289,4411 Hwy 5 North,"4411 Hwy 5 North, Bryant, Saline, AR",34.619578,-92.509293
Cabot,Lonoke,Baptist Health Family Clinic - Cabot,504-843-6585,205 Westport Drive,"205 Westport Drive, Cabot, Lonoke, AR",34.98060081434122,-92.04178664787942
White Hall,Jefferson,Baptist Health Family Clinic - White Hall,870-247-7632,7500 Dollarway Road,"7500 Dollarway Road, White Hall, Jefferson, AR",34.266129,-92.086633
Sherwood,Pulaski,Sherwood Family Medical Center,501-835-0703,1308 E. Kiehl Avenue,"1308 E. Kiehl Avenue, Sherwood, Pulaski, AR",34.8327567241888,-92.21860556384348
Conway,Faulkner,Baptist Health Family Clinic - Conway West,501-358-6720,625 United Drive,"625 United Drive, Conway, Faulkner, AR",35.0565785,-92.4194143
Little Rock,Pulaski,Baptist Health Family Clinic - Hillcrest,501-663-4357,2601 Kavanaugh Blvd,"2601 Kavanaugh Blvd, Little Rock, Pulaski, AR",34.7571211,-92.3220053
Beebe,White,Beebe Family Clinic,501-882-3388,47 Hwy 64 West,"47 Hwy 64 West, Beebe, White, AR",35.068357,-91.923609
Malvern,Hot Spring,Baptist Health Family Clinic - Malvern,501-337-9066,1234 S Main Street,"1234 S Main Street, Malvern, Hot Spring, AR",34.35730142280101,-92.80842651085634
North Little Rock,Pulaski,Baptist Health Family Clinic - Lakewood,501-758-2294,2508 Crestwood Lane,"2508 Crestwood Lane, North Little Rock, Pulaski, AR",33.598394,-92.080057
Maumelle,Pulaski,Baptist Health Family Clinic - Maumelle,501-851-7400,1701 Club Manor Road,"1701 Club Manor Road, Maumelle, Pulaski, AR",33.364841,-91.263099
Little Rock,Pulaski,Baptist Health Family Clinic - Otter Creek,501-445-1331,11321 Interstate 30,"11321 Interstate 30, Little Rock, Pulaski, AR",34.656891,-92.402088
Perryville,Perry,Baptist Health Family Clinic - Perryville,501-889-5543,518 North Fourche Avenue,"518 North Fourche Avenue, Perryville, Perry, AR",35.00805,-92.80028
Little Rock,Pulaski,Baptist Health Family Clinic - West,501-868-8410,6015 Chenonceau,"6015 Chenonceau, Little Rock, Pulaski, AR",34.80396270618193,-92.47129543352663
Conway,Faulkner,Baptist Health Pediatrics Clinic Conway,501-358-6892,625 United Drive,"625 United Drive, Conway, Faulkner, AR",35.0565785,-92.4194143
Greenbrier,Faulkner,Greenbrier Family Clinic,501-679-4030,49 S Broadview,"49 S Broadview, Greenbrier, Faulkner, AR",35.23168122640413,-92.38805725765566
North Little Rock,Pulaski,Baptist Health Specialty Clinic - NLR,501-945-0392,3500 Springhill Drive,"3500 Springhill Drive, North Little Rock, Pulaski, AR",34.786876,-92.21985
Little Rock,Pulaski,Baptist Health Family Clinic Pleasant Valley,501-224-2875,11719 Hinson Road,"11719 Hinson Road, Little Rock, Pulaski, AR",34.77239278050276,-92.40331968748372
Little Rock,Pulaski,Baptist Health Family Clinic - Baptist Health Drive,501-217-0500,9600 Baptist Health Drive,"9600 Baptist Health Drive, Little Rock, Pulaski, AR",34.74568202941177,-92.38186364705882
Benton,Saline,Benton Family Clinic,501-778-8264,819 West Carpenter,"819 West Carpenter, Benton, Saline, AR",34.57111283072558,-92.58936621662268
